"id","downpmt","pmttype","use","age","gender","default"
"898",50,1,0,23,"Male",1
"899",75,1,0,23,"Female",1
"900",40,1,0,34,"Male",1
"901",52,1,0,34,"Female",1
"902",160.43,1,0,42,"Male",1
"903",160,1,0,22,"Female",1
"904",35,1,0,20,"Female",1
"905",20,1,0,23,"Male",1
"906",25,1,0,19,"Male",1
"907",25,1,0,33,"Female",1
"908",25,1,1,24,"Female",1
"909",100,1,0,37,"Male",1
"910",50,1,0,23,"Male",1
"911",51,1,0,23,"Male",1
"912",5,1,1,25,"Male",1
"913",5,1,0,21,"Male",1
"914",25,1,0,26,"Male",1
"915",20,1,0,24,"Male",1
"916",25,1,0,23,"Male",1
"917",10,1,0,21,"Female",1
"918",50,1,0,25,"Male",1
"919",150,1,0,28,"Female",1
"920",25,1,3,28,"Female",1
"921",56,1,1,25,"Male",1
"922",19,1,1,21,"Male",1
"923",39,1,3,23,"Male",1
"925",5,1,0,26,"Male",1
"926",20,1,1,16,"Female",1
"927",150,1,0,25,"Female",1
"928",75,5,0,32,"Male",1
"929",44,1,1,4,"Female",1
"930",1,5,0,26,"Female",1
"931",50,3,3,30,"Female",1
"932",25,1,0,30,"Male",1
"933",25,1,0,36,"Male",1
"934",100,1,0,32,"Male",1
"935",100,1,0,33,"Female",1
"936",51,1,0,40,"Female",1
"937",40,1,0,21,"Female",1
"938",50,1,0,27,"Male",1
"940",50,4,0,22,"Male",1
"941",5,1,0,40,"Male",1
"942",50,1,0,36,"Female",1
"943",5,1,0,26,"Female",1
"944",25,1,2,24,"Male",1
"945",36,1,0,21,"Male",1
"946",100,1,0,28,"Male",1
"947",50,1,1,29,"Male",1
"948",19,1,0,25,"Male",1
"949",20,1,0,43,"Male",1
"950",20,1,1,33,"Female",1
"952",75,1,0,4,"Male",1
"953",50,1,0,24,"Female",1
"954",25,1,0,26,"Female",1
"955",50,1,0,29,"Male",1
"956",50,3,1,29,"Male",1
"957",50,1,1,38,"Female",1
"958",150,1,0,3,"Female",1
"959",35,1,1,24,"Female",1
"960",64,1,0,25,"Female",1
"961",100,1,3,63,"Female",1
"962",48,1,0,28,"Male",1
"963",25,1,0,20,"Female",1
"964",20,1,1,30,"Female",1
"965",19,5,NA,27,"Male",1
"966",40,1,0,21,"Female",1
"967",11,1,0,23,"Female",1
"968",25,1,0,26,"Male",1
"969",30,1,0,52,"Male",1
"970",50,1,2,44,"Male",1
"971",5,1,0,21,"Male",1
"972",20,1,3,46,"Female",1
"973",100,1,0,24,"Male",1
"974",19,1,0,28,"Female",1
"975",150,1,0,23,"Male",1
"976",50,1,0,28,"Male",1
"977",51,1,0,42,"Female",1
"978",20,1,0,34,"Male",1
"979",50,1,0,30,"Female",1
"980",35,1,0,22,"Female",1
"981",25,1,0,21,"Male",1
"982",19,1,0,21,"Male",1
"983",60,1,0,21,"Female",1
"984",25,1,0,37,"Female",1
"985",19,1,0,32,"Male",1
"986",19,1,0,28,"Female",1
"987",100,1,0,40,"Female",1
"988",100,1,0,4,"Female",1
"989",38,5,1,24,"Female",1
"991",25,1,1,22,"Male",1
"992",100,4,1,37,"Male",1
"993",35,1,0,26,"Female",1
"994",50,1,0,28,"Female",1
"995",19,1,0,26,"Male",1
"996",20,1,0,23,"Male",1
"997",150,1,0,22,"Male",1
"998",25,1,1,23,"Male",1
"999",38,1,1,38,"Male",1
"1000",50,1,0,26,"Female",1
"1001",20,1,0,37,"Male",1
"1003",5,1,0,26,"Male",1
"1004",25,1,0,29,"Male",1
"1005",19,1,1,20,"Female",1
"1006",69,1,1,27,"Female",1
"1007",25,1,1,20,"Male",1
"1008",5,1,1,23,"Female",1
"1009",100,4,0,16,"Male",1
"1010",20,1,0,22,"Female",1
"1011",39,1,1,32,"Female",1
"1012",46,1,0,24,"Male",1
"1013",125,1,0,0,"Female",1
"1014",34.08,1,0,25,"Male",1
"1015",100,1,1,23,"Male",1
"1016",39,1,0,26,"Male",1
"1017",25,1,0,29,"Male",1
"1018",50,1,0,26,"Male",1
"1019",100,1,0,22,"Male",1
"1020",50,5,0,23,"Male",1
"1021",50,1,0,24,"Male",1
"1022",150,1,0,0,"Female",1
"1023",50,1,1,34,"Female",1
"1024",50,1,0,35,"Male",1
"1025",100,1,0,31,"Male",1
"1026",20,1,0,38,"Female",1
"1027",100,1,0,24,"Male",1
"1028",1,1,1,22,"Female",1
"1030",5,1,4,41,"Male",1
"1031",20,1,0,43,"Female",1
"1032",5,1,3,21,"Female",1
"1033",125,1,0,31,"Female",1
"1034",75,1,2,27,"Female",1
"1035",75,1,0,3,"Female",1
"1036",50,1,1,23,"Female",1
"1037",225,1,0,43,"Male",1
"1038",50,1,1,23,"Female",1
"1039",50,1,0,21,"Male",1
"1040",5,1,0,33,"Female",1
"1041",20,1,0,25,"Female",1
"1042",5,1,0,41,"Female",1
"1043",50,1,0,33,"Male",1
"1045",50,1,0,30,"Female",1
"1046",100,1,0,32,"Male",1
"1047",35,1,4,20,"Male",1
"1048",20,1,0,29,"Male",1
"1050",20,1,0,20,"Male",1
"1051",20,1,0,23,"Female",1
"1052",100,1,0,28,"Male",1
"1053",50,1,0,40,"Male",1
"1054",5,1,0,22,"Male",1
"1055",25,1,0,35,"Male",1
"1056",50,1,0,38,"Male",1
"1057",100,5,0,33,"Male",1
"1058",50,1,0,39,"Female",1
"1059",5,1,0,34,"Female",1
"1060",39,1,0,27,"Female",1
"1061",19,4,0,35,"Female",1
"1062",50,1,0,19,"Female",1
"1063",50,1,0,39,"Female",1
"1064",40,1,0,46,"Male",1
"1065",100,1,0,18,"Female",1
"1066",33,1,0,29,"Female",1
"1067",50,1,0,21,"Female",1
"1068",50,1,0,26,"Female",1
"1069",65,3,0,23,"Female",1
"1070",50,1,0,24,"Male",1
"1071",50,1,0,18,"Female",1
"1072",19,1,0,33,"Male",1
"1073",20,1,1,27,"Male",1
"1074",40,1,1,24,"Female",1
"1075",15.98,1,0,23,"Male",1
"1076",25,1,1,27,"Female",1
"1077",51,1,1,25,"Female",1
"1079",25,1,1,34,"Female",1
"1080",150,1,0,33,"Male",1
"1081",100,1,0,0,"Female",1
"1082",1,1,0,31,"Male",1
"1083",39,1,1,33,"Male",1
"1085",40,1,1,34,"Male",1
"1086",150,1,0,20,"Female",1
"1087",100,1,1,27,"Male",1
"1088",19,1,0,39,"Male",1
"1089",44,1,0,17,"Female",1
"1090",35,1,0,21,"Female",1
"1091",5,1,0,45,"Female",1
"1093",100,1,0,33,"Male",1
"1094",5,1,1,21,"Male",1
"1095",40,1,0,34,"Male",1
"1096",76,1,0,28,"Female",1
"1097",19,1,1,26,"Male",1
"1098",40,1,NA,22,"Male",1
"1099",50,1,0,23,"Male",1
"1100",100,4,1,38,"Male",1
"1101",50,1,1,25,"Male",1
"1102",150,1,0,27,"Female",1
"1103",50,1,0,28,"Female",1
"1104",300,1,0,27,"Female",1
"1105",51,1,0,35,"Male",1
"1106",20,1,0,29,"Male",1
"1107",5,1,0,20,"Male",1
"1108",25,1,0,36,"Male",1
"1109",5,1,0,26,"Male",1
"1110",50,1,0,32,"Female",1
"1111",38,1,0,22,"Male",1
"1112",25,1,0,20,"Female",1
"1113",50,1,0,27,"Male",1
"1114",35,1,0,29,"Male",1
"1115",105,1,0,20,"Male",1
"1116",40,1,1,28,"Female",1
"1117",75,1,0,22,"Male",1
"1118",20,1,0,24,"Male",1
"1119",19,1,1,25,"Female",1
"1120",100,1,1,43,"Male",1
"1121",19,5,1,30,"Male",1
"1122",20,1,2,31,"Female",1
"1123",19,1,1,22,"Female",1
"1124",100,1,0,53,"Female",1
"1125",20,1,0,22,"Female",1
"1126",25,1,1,21,"Female",1
"1127",150,1,0,29,"Male",1
"1128",30,1,1,23,"Male",1
"1129",36,1,3,33,"Male",1
"1130",100,1,0,22,"Female",1
"1131",43,1,0,24,"Male",1
"1132",25,1,0,19,"Male",1
"1133",28,1,0,41,"Male",1
"1134",44,1,0,16,"Male",1
"1135",38,1,0,42,"Male",1
"1136",100,1,0,37,"Female",1
"1137",5,1,0,31,"Male",1
"1138",10,4,0,25,"Female",1
"1139",62,1,0,23,"Male",1
"1140",39,1,0,29,"Male",1
"1141",10,5,0,20,"Female",1
"1142",105,1,0,20,"Female",1
"1143",19,3,0,22,"Female",1
"1144",50,1,0,37,"Female",1
"1145",5,1,0,23,"Male",1
"1146",250,1,0,25,"Female",1
"1147",5,1,0,27,"Female",1
"1148",150,1,0,25,"Male",1
"1149",71,1,1,43,"Male",1
"1150",35,1,0,29,"Male",1
"1151",19,1,0,28,"Female",1
"1152",50,1,0,37,"Male",1
"1153",50,1,0,36,"Male",1
"1154",20,1,0,21,"Female",1
"1155",20,1,0,21,"Male",1
"1156",100,1,0,0,"Female",1
"1157",50,1,0,20,"Male",1
"1158",100,1,0,24,"Male",1
"1159",150,1,0,23,"Male",1
"1160",50,1,0,31,"Male",1
"1161",25,1,0,24,"Female",1
"1162",200,1,0,20,"Female",1
"1163",100,1,1,34,"Male",1
"1164",100,1,1,24,"Female",1
"1165",150,1,0,27,"Male",1
"1166",39,1,1,38,"Male",1
"1167",5,1,0,23,"Male",1
"1169",25,1,0,26,"Male",1
"1170",19,1,0,21,"Male",1
"1171",20,1,0,23,"Female",1
"1172",25,1,0,28,"Female",1
"1173",5,1,0,0,"Male",1
"1174",40,1,0,46,"Female",1
"1175",300,1,0,20,"Male",1
"1176",25,1,0,25,"Female",1
"1177",5,1,0,23,"Female",1
"1178",44,1,0,33,"Female",1
"1179",50,1,0,24,"Male",1
"1180",50,1,0,24,"Male",1
"1181",19,1,0,28,"Female",1
"1182",100,1,0,24,"Male",1
"1183",1,1,0,32,"Male",1
"1184",19,1,1,19,"Female",1
"1185",20,1,0,29,"Male",1
"1186",25,1,1,33,"Male",1
"1187",50,1,1,21,"Male",1
"1188",20,1,0,42,"Male",1
"1189",50,1,1,20,"Male",1
"1190",100,1,NA,3,"Male",1
"1191",100,1,0,25,"Male",1
"1192",50,1,0,40,"Male",1
"1193",35,1,0,32,"Male",1
"1194",65,1,0,57,"Female",1
"1195",20,4,0,27,"Male",1
"1196",50,1,0,24,"Male",1
"1197",46,1,0,34,"Male",1
"1199",25,1,0,41,"Female",1
"1201",20,1,3,32,"Male",1
"1203",75,1,0,4,"Female",1
"1204",100,1,1,22,"Female",1
"1205",19,1,0,42,"Male",1
"1206",26,1,0,39,"Male",1
"1207",50,1,0,25,"Male",1
"1208",19,1,0,23,"Female",1
"1209",50,1,0,49,"Male",1
"1211",50,1,1,22,"Female",1
"1212",26,1,1,34,"Female",1
"1213",150,5,1,26,"Female",1
"1214",35,1,1,31,"Female",1
"1215",25,1,1,22,"Female",1
"1216",5,1,0,23,"Female",1
"1217",25,1,1,28,"Male",1
"1218",25,1,1,20,"Male",1
"1219",150,5,0,23,"Female",1
"1220",100,1,0,25,"Male",1
"1221",40,1,1,29,"Male",1
"1222",25,1,1,24,"Male",1
"1225",50,1,1,31,"Male",1
"1226",50,1,0,31,"Female",1
"1227",44,1,0,18,"Male",1
"1228",5,1,0,27,"Male",1
"1229",50,1,0,29,"Male",1
"1230",19,1,0,35,"Female",1
"1231",19,1,0,22,"Male",1
"1232",5,1,1,22,"Female",1
"1233",1,1,3,24,"Female",1
"1234",50,1,1,3,"Female",1
"1235",40,1,1,27,"Female",1
"1237",25,1,0,23,"Male",1
"1238",100,1,0,38,"Male",1
"1239",50,1,0,20,"Male",1
"1240",20,1,0,26,"Male",1
"1241",25,1,0,27,"Female",1
"1242",244.5,1,0,18,"Female",1
"1243",40,1,1,42,"Male",1
"1244",100,1,0,22,"Female",1
"1245",46,1,0,29,"Male",1
"1246",80,1,0,22,"Male",1
"1247",30,1,0,27,"Male",1
"1248",125,4,0,25,"Female",1
"1249",50,1,0,23,"Male",1
"1250",50,1,3,33,"Male",1
"1251",50,1,4,44,"Male",1
"1252",40,1,0,26,"Female",1
"1253",100,4,3,29,"Male",1
"1254",60,1,0,32,"Male",1
"1255",25,1,0,20,"Female",1
"1256",25,1,0,25,"Female",1
"1257",25,1,3,18,"Male",1
"1258",80,1,0,30,"Female",1
"1259",25,1,1,24,"Female",1
"1260",26,1,0,24,"Male",1
"1261",30,5,0,0,"Female",1
"1262",50,1,0,33,"Male",1
"1263",5,1,0,19,"Female",1
"1265",33,1,0,35,"Male",1
"1266",50,1,0,22,"Male",1
"1267",50,4,0,22,"Female",1
"1268",150,1,0,3,"Male",1
"1269",50,1,0,26,"Female",1
"1270",20,1,1,25,"Female",1
"1271",20,1,0,22,"Female",1
"1272",20,1,1,25,"Male",1
"1274",40,1,0,28,"Female",1
"1275",20,1,0,27,"Female",1
"1276",50,1,0,24,"Male",1
"1277",50,1,0,26,"Female",1
"1279",60,1,0,18,"Female",1
"1280",33,1,0,25,"Female",1
"1281",37,1,0,31,"Male",1
"1282",5,5,0,29,"Male",1
"1283",26,1,0,23,"Male",1
"1284",75,1,0,31,"Female",1
"1285",100,1,0,34,"Male",1
"1286",20,1,0,21,"Male",1
"1287",5,1,0,22,"Male",1
"1288",150,1,0,23,"Female",1
"1289",51,1,0,34,"Male",1
"1290",50,1,1,29,"Male",1
"1291",25,1,1,20,"Female",1
"1292",50,1,0,27,"Female",1
"1293",184.5,1,0,36,"Female",1
"1294",44,1,0,41,"Female",1
"1295",50,1,0,28,"Female",1
"1296",35,1,0,53,"Female",1
"1297",19,1,0,37,"Female",1
"1298",50,1,0,25,"Female",1
"1299",50,1,0,31,"Female",1
"1300",100,1,0,3,"Male",1
"1303",19,1,1,20,"Female",1
"1305",1,5,1,23,"Female",1
"1306",64,1,0,20,"Female",1
"1307",40,1,0,25,"Female",1
"1308",20,3,0,25,"Female",1
"1309",20,1,0,4,"Female",1
"1310",20,5,4,68,"Male",1
"1311",40,1,0,32,"Male",1
"1312",150,1,0,46,"Male",1
"1313",50,1,0,22,"Male",1
"1314",50,1,0,39,"Male",1
"1315",5,1,0,30,"Male",1
"1316",200,5,0,21,"Male",1
"1317",100,1,NA,25,"Male",1
"1318",25,1,6,31,"Male",1
"1319",50,1,3,21,"Male",1
"1321",100,1,0,28,"Male",1
"1322",70,1,0,23,"Female",1
"1323",100,1,0,32,"Male",1
"1324",34,1,0,25,"Male",1
"1325",19,1,0,64,"Female",1
"1326",25,1,1,32,"Female",1
"1327",40,3,0,44,"Female",1
"1328",50,1,0,33,"Male",1
"1329",250,1,0,21,"Male",1
"1330",33,1,0,21,"Female",1
"1331",75,1,0,32,"Female",1
"1332",150,1,0,27,"Male",1
"1333",75,1,1,37,"Female",1
"1335",30,1,0,21,"Female",1
"1336",25,1,0,20,"Male",1
"1337",25,5,0,35,"Female",1
"1338",40,1,0,24,"Male",1
"1339",150,1,0,25,"Female",1
"1340",50,1,0,38,"Female",1
"1341",50,1,1,3,"Male",1
"1342",25,1,0,25,"Female",1
"1343",5,3,0,24,"Male",1
"1345",5,1,0,25,"Male",1
"1346",50,1,0,27,"Male",1
"1347",100,1,0,18,"Female",1
"1348",5,5,0,21,"Female",1
"1349",1,1,0,49,"Male",1
"1350",40,1,0,4,"Male",1
"1351",75,4,0,28,"Female",1
"1352",20,1,NA,28,"Female",1
"1353",150,1,0,40,"Male",1
"1354",300,1,0,38,"Female",1
"1356",5,1,0,32,"Male",1
"1357",50,1,0,34,"Male",1
"1358",30,1,0,26,"Female",1
"1359",26,1,1,29,"Female",1
"1360",100,1,0,45,"Male",1
"1361",275,5,0,28,"Female",1
"1362",25,1,0,28,"Male",1
"1364",25,1,1,25,"Male",1
"1365",25,1,0,68,"Male",1
"1366",100,1,0,25,"Female",1
"1367",1,5,1,29,"Female",1
"1368",39,1,0,31,"Male",1
"1369",40,1,0,26,"Male",1
"1372",150,1,0,0,"Female",1
"1374",50,1,0,25,"Female",1
"1375",50,1,1,31,"Female",1
"1376",40,1,0,34,"Male",1
"1377",5,1,0,26,"Male",1
"1378",40,1,0,27,"Female",1
"1379",25,1,0,29,"Male",1
"1380",150,1,0,0,"Male",1
"1382",20,1,0,24,"Male",1
"1383",19,1,0,28,"Female",1
"1384",5,1,0,23,"Female",1
"1385",100,1,0,37,"Female",1
"1386",20,1,0,38,"Female",1
"1387",1,1,0,20,"Female",1
"1388",50,1,0,31,"Female",1
"1389",25,1,0,21,"Male",1
"1390",1,1,0,0,"Female",1
"1391",25,1,0,24,"Male",1
"1392",20,1,0,20,"Female",1
"1393",35,1,0,44,"Male",1
"1394",250,5,0,21,"Female",1
"1395",44,1,0,46,"Male",1
"1396",45,1,0,39,"Female",1
"1397",19,1,0,31,"Female",1
"1398",55,1,0,34,"Male",1
"1399",75,1,0,20,"Male",1
"1400",5,1,0,21,"Male",1
"1401",19,1,3,22,"Male",1
"1402",43,5,1,27,"Male",1
"1403",1,1,0,22,"Male",1
"1404",25,1,0,25,"Male",1
"1405",19,1,0,51,"Female",1
"1406",25,1,0,24,"Male",1
"1407",25,1,0,24,"Female",1
"1408",25,1,3,29,"Female",1
"1409",100,1,0,46,"Female",1
"1410",1,1,0,24,"Female",1
"1411",50,1,0,28,"Female",1
"1412",25,1,0,23,"Male",1
"1413",5,1,0,21,"Female",1
"1414",40,1,0,25,"Female",1
"1415",50,1,0,40,"Male",1
"1416",50,1,0,0,"Male",1
"1417",150,1,0,24,"Female",1
"1418",25,1,0,34,"Male",1
"1419",37,1,0,26,"Female",1
"1420",5,1,0,28,"Male",1
"1421",1,1,0,0,"Male",1
"1422",25,1,1,27,"Male",1
"1423",25,1,0,30,"Male",1
"1424",50,4,0,38,"Male",1
"1425",50,1,0,21,"Male",1
"1426",50,1,1,29,"Male",1
"1427",20,1,0,26,"Female",1
"1428",24,1,0,45,"Male",1
"1429",50,1,3,73,"Male",1
"1430",50,1,1,26,"Male",1
"1432",100,1,0,23,"Male",1
"1434",90,1,0,28,"Female",1
"1435",300,1,0,0,"Male",1
"1436",25,1,0,25,"Female",1
"1437",100,1,0,26,"Male",1
"1438",20,1,0,28,"Male",1
"1439",100,1,0,22,"Female",1
"1440",43,1,0,36,"Male",1
"1441",150,1,0,45,"Female",1
"1442",25,1,0,32,"Male",1
"1443",50,1,0,28,"Female",1
"1444",80,1,0,34,"Male",1
"1445",36,1,1,22,"Female",1
"1446",32,1,0,20,"Male",1
"1447",5,5,0,28,"Male",1
"1448",70,1,0,20,"Female",1
"1449",150,1,0,4,"Female",1
"1450",51,1,0,30,"Female",1
"1452",100,1,0,17,"Female",1
"1453",50,1,1,20,"Female",1
"1454",25,1,0,28,"Female",1
"1455",150,1,0,29,"Male",1
"1456",150,5,5,23,"Female",1
"1457",20,1,0,21,"Male",1
"1458",50,1,0,38,"Male",1
"1459",100,1,0,31,"Male",1
"1460",39,1,0,24,"Female",1
"1461",40,1,0,30,"Female",1
"1462",25,1,0,24,"Female",1
"1463",40,1,0,30,"Female",1
"1465",112,1,0,24,"Female",1
"1466",150,4,0,35,"Female",1
"1467",25,1,0,21,"Male",1
"1468",20,1,0,39,"Male",1
"1469",51,1,0,38,"Female",1
"1470",38,1,1,33,"Male",1
"1471",100,1,0,32,"Male",1
"1472",50,1,NA,27,"Female",1
"1473",25,1,0,40,"Male",1
"1474",50,3,0,24,"Male",1
"1476",5,5,0,30,"Male",1
"1477",25,1,0,33,"Male",1
"1478",5,4,0,38,"Female",1
"1479",5,1,0,22,"Female",1
"1480",60,1,0,25,"Male",1
"1481",75,1,0,22,"Female",1
"1482",50,1,0,25,"Male",1
"1483",150,1,0,23,"Male",1
"1484",25,1,0,28,"Male",1
"1485",150,1,0,22,"Female",1
"1486",5,1,0,22,"Male",1
"1487",27,3,0,33,"Male",1
"1488",5,1,0,18,"Male",1
"1489",125,3,0,39,"Male",1
"1490",25,3,0,27,"Female",1
"1491",40,3,1,29,"Female",1
"1492",75,1,0,27,"Male",1
"1493",40,1,0,34,"Male",1
"1494",235,1,0,24,"Male",1
"1495",25,1,1,27,"Female",1
"1496",100,1,0,26,"Male",1
"1497",19,1,1,35,"Female",1
"1498",50,1,0,45,"Female",1
"1499",5,1,0,21,"Female",1
"1500",100,1,0,30,"Female",1
"1502",50,5,0,24,"Male",1
"1503",50,1,0,26,"Male",1
"1505",30,1,0,37,"Male",1
"1506",32,1,0,29,"Male",1
"1507",5,1,0,18,"Male",1
"1508",11,5,0,55,"Male",1
"1509",50,1,0,35,"Male",1
"1511",100,1,0,2,"Male",1
"1512",50,1,1,20,"Female",1
"1513",100,1,1,23,"Female",1
"1514",50,1,1,26,"Female",1
"1515",50,1,0,20,"Male",1
"1516",40,1,0,29,"Male",1
"1517",30,1,0,33,"Female",1
"1518",19,1,0,21,"Female",1
"1519",19,1,1,24,"Female",1
"1520",35,1,0,23,"Male",1
"1522",1,1,3,44,"Male",1
"1523",50,1,1,28,"Male",1
"1524",35,1,0,49,"Female",1
"1525",100,1,0,29,"Male",1
"1526",100,1,0,37,"Female",1
"1527",100,1,0,0,"Female",1
"1528",50,5,0,29,"Male",1
"1529",20,1,1,53,"Male",1
"1530",75,1,0,23,"Male",1
"1531",51,1,1,24,"Female",1
"1532",100,1,1,21,"Male",1
"1533",75,4,0,24,"Male",1
"1534",50,1,0,37,"Male",1
"1535",40,1,0,24,"Male",1
"1536",100,1,0,24,"Male",1
"1537",25,1,0,36,"Female",1
"1538",25,1,0,22,"Female",1
"1539",44,3,0,24,"Male",1
"1540",150,3,1,15,"Female",1
"1541",50,3,1,36,"Male",1
"1542",46,1,1,29,"Female",1
"1543",19,1,0,29,"Male",1
"1544",25,1,0,31,"Male",1
"1545",20,1,0,26,"Male",1
"1546",39,1,0,20,"Male",1
"1547",25,1,0,22,"Male",1
"1548",50,1,0,29,"Male",1
"1549",50,1,0,25,"Male",1
"1550",35,1,0,23,"Female",1
"1551",19,1,0,30,"Female",1
"1552",19,1,0,14,"Male",1
"1553",5,1,0,24,"Male",1
"1554",50,3,0,29,"Male",1
"1555",62,1,NA,3,"Female",1
"1556",20,1,1,25,"Male",1
"1557",50,1,0,3,"Male",1
"1558",50,1,0,37,"Female",1
"1559",5,4,1,38,"Male",1
"1560",25,1,NA,21,"Female",1
"1561",25,3,1,49,"Male",1
"1562",10,5,3,24,"Female",1
"1563",25,1,1,24,"Female",1
"1564",25,1,1,31,"Female",1
"1566",5,1,3,46,"Male",1
"1567",10,4,0,21,"Male",1
"1568",100,1,0,23,"Male",1
"1569",35,1,0,21,"Male",1
"1570",75,1,0,27,"Male",1
"1571",19,1,1,28,"Male",1
"1572",19,1,0,27,"Male",1
"1573",50,1,0,48,"Male",1
"1574",40,1,0,0,"Male",1
"1575",50,1,0,24,"Male",1
"1576",100,1,0,45,"Female",1
"1577",25,1,0,33,"Female",1
"1578",19,5,0,19,"Female",1
"1579",40,1,0,21,"Male",1
"1580",70,1,0,20,"Male",1
"1581",75,1,0,24,"Male",1
"1582",5,5,0,30,"Female",1
"1583",25,3,NA,24,"Male",1
"1584",150,1,0,36,"Female",1
"1585",50,1,0,20,"Male",1
"1586",50,1,1,20,"Male",1
"1587",43,1,4,31,"Male",1
"1589",25,1,0,43,"Male",1
"1590",50,1,0,28,"Male",1
"1591",36,1,1,25,"Male",1
"1592",100,1,0,25,"Male",1
"1593",100,1,0,33,"Female",1
"1594",100,1,1,40,"Male",1
"1595",51,5,NA,30,"Female",1
"1596",5,1,0,21,"Female",1
"1597",100,1,0,45,"Male",1
"1598",29,3,1,21,"Male",1
"1599",150,3,0,22,"Male",1
"1600",15,1,0,0,"Male",1
"1601",50,1,0,28,"Male",1
"1602",100,1,NA,20,"Female",1
"1603",82,1,NA,3,"Male",1
"1604",25,1,0,37,"Male",1
"1605",36,1,0,25,"Male",1
"1606",29,3,0,41,"Female",1
"1607",150,3,0,15,"Male",1
"1608",100,1,3,24,"Male",1
"1610",40,1,1,39,"Female",1
"1611",50,1,1,2,"Male",1
"1612",75,3,0,30,"Female",1
"1613",44,1,0,21,"Male",1
"1614",300,5,0,33,"Female",1
"1615",200,1,0,29,"Female",1
"1616",50,1,0,24,"Male",1
"1617",50,1,0,23,"Female",1
"1618",150,1,0,21,"Female",1
"1619",5,1,3,22,"Male",1
"1621",50,1,0,41,"Female",1
"1622",50,1,3,25,"Male",1
"1623",300,3,0,42,"Female",1
"1624",28,3,0,23,"Male",1
"1625",50,3,1,20,"Female",1
"1627",50,1,0,29,"Female",1
"1628",100,4,0,30,"Male",1
"1629",50,5,0,31,"Female",1
"1630",30,1,0,27,"Female",1
"1631",5,1,0,29,"Female",1
"1632",50,1,0,21,"Male",1
"1633",5,1,0,26,"Male",1
"1634",100,1,0,23,"Female",1
"1635",25,1,0,40,"Female",1
"1636",5,1,0,22,"Male",1
"1637",40,1,0,28,"Male",1
"1638",50,1,1,29,"Male",1
"1639",75,1,0,28,"Male",1
"1640",0,1,1,32,"Female",1
"1642",50,1,1,27,"Female",1
"1643",100,3,0,26,"Female",1
"1645",25,1,0,22,"Male",1
"1646",125,1,0,0,"Male",1
"1648",36,1,1,30,"Male",1
"1649",50,1,NA,3,"Male",1
"1650",36,1,0,28,"Male",1
"1651",75,1,0,20,"Female",1
"1652",100,3,3,40,"Male",1
"1653",70,1,0,34,"Male",1
"1654",38,1,0,20,"Female",1
"1655",24,1,0,29,"Female",1
"1656",15,1,0,28,"Male",1
"1659",40,1,1,23,"Male",1
"1660",100,1,3,28,"Male",1
"1661",10,1,0,30,"Male",1
"1662",5,1,0,47,"Female",1
"1663",19,3,0,20,"Male",1
"1664",44,1,0,30,"Female",1
"1665",39,1,0,22,"Male",1
"1666",75,1,0,23,"Female",1
"1667",175,1,0,0,"Male",1
"1668",5,5,1,26,"Female",1
"1669",30,1,1,38,"Male",1
"1670",50,1,0,24,"Female",1
"1671",75,3,2,52,"Female",1
"1672",20,3,0,31,"Male",1
"1673",19,1,0,27,"Female",1
"1674",20,1,0,32,"Female",1
"1675",50,1,0,30,"Male",1
"1677",300,4,0,37,"Male",1
"1678",100,1,0,27,"Male",1
"1679",75,1,0,21,"Male",1
"1680",20,1,1,25,"Male",1
"1681",19,5,1,29,"Male",1
"1682",300,1,0,23,"Female",1
"1683",0,5,0,30,"Male",1
"1684",100,1,0,33,"Male",1
"1685",100,5,0,0,"Female",1
"1686",25,1,0,21,"Male",1
"1687",125,1,0,49,"Female",1
"1688",30,1,0,21,"Female",1
"1689",75,1,0,22,"Male",1
"1690",25,1,1,28,"Female",1
"1691",150,1,0,25,"Female",1
"1692",100,3,NA,24,"Female",1
"1693",150,3,0,30,"Male",1
"1694",0,5,2,35,"Male",1
"1695",43,1,1,23,"Female",1
"1696",30,1,0,24,"Male",1
"1697",25,1,0,22,"Female",1
"1698",25,1,1,37,"Male",1
"1700",69,3,0,2,"Female",1
"1701",40,1,1,20,"Female",1
"1702",25,3,1,28,"Male",1
"1703",40,1,1,24,"Female",1
"1704",150,1,0,25,"Male",1
"1705",5,1,0,50,"Female",1
"1706",29,3,0,24,"Male",1
"1707",100,1,0,27,"Male",1
"1709",150,1,0,20,"Male",1
"1710",20,1,0,20,"Male",1
"1711",25,1,0,39,"Female",1
"1712",5,1,0,35,"Female",1
"1714",24,1,0,26,"Female",1
"1715",24,1,0,20,"Male",1
"1716",50,1,0,30,"Male",1
"1717",100,1,0,24,"Male",1
"1718",30,3,0,25,"Male",1
"1720",25,3,1,39,"Male",1
"1721",27,1,0,29,"Female",1
"1722",30,1,0,28,"Female",1
"1723",5,3,0,29,"Male",1
"1724",19,1,1,27,"Female",1
"1725",100,1,1,23,"Male",1
"1726",120,1,0,27,"Male",1
"1727",150,1,0,23,"Male",1
"1728",75,1,0,20,"Female",1
"1729",25,3,3,33,"Male",1
"1731",80,1,0,34,"Male",1
"1732",100,1,0,28,"Male",1
"1733",25,3,1,20,"Male",1
"1734",1,1,3,35,"Male",1
"1735",25,1,0,20,"Female",1
"1736",175,3,0,29,"Male",1
